container_id,vessel_id,container_size_type,weight_mt,container_status,destination_zone_id,priority,handling_requirement,synthetic
SYN-CONT-003558,00000000-0000-0000-0000-00000000040e,40HC,28.9,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-003559,00000000-0000-0000-0000-00000000040e,40RF,25.6,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-003560,00000000-0000-0000-0000-00000000040e,20GP,13.5,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003561,00000000-0000-0000-0000-00000000040e,40GP,12.2,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-003562,00000000-0000-0000-0000-00000000040e,20GP,9.3,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-003563,00000000-0000-0000-0000-00000000040e,20GP,10.0,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-003564,00000000-0000-0000-0000-00000000040e,40HC,20.7,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-003565,00000000-0000-0000-0000-00000000040e,40RF,25.0,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-003566,00000000-0000-0000-0000-00000000040e,40GP,15.2,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-003567,00000000-0000-0000-0000-00000000040e,40GP,29.2,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-003568,00000000-0000-0000-0000-00000000040e,40RF,17.8,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-003569,00000000-0000-0000-0000-00000000040e,40RF,8.5,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-003570,00000000-0000-0000-0000-00000000040e,40HC,18.9,inbound,00000000-0000-0000-0000-00000000012f,normal,hazardous,True
SYN-CONT-003571,00000000-0000-0000-0000-00000000040e,40HC,30.3,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-003572,00000000-0000-0000-0000-00000000040e,20GP,26.7,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-003573,00000000-0000-0000-0000-00000000040e,20GP,28.1,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-003574,00000000-0000-0000-0000-00000000040e,40GP,24.6,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-003575,00000000-0000-0000-0000-00000000040e,20GP,29.8,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-003576,00000000-0000-0000-0000-00000000040e,40GP,29.7,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-003577,00000000-0000-0000-0000-00000000040e,40RF,24.6,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-003578,00000000-0000-0000-0000-00000000040e,40GP,16.3,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-003579,00000000-0000-0000-0000-00000000040e,20GP,10.2,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003580,00000000-0000-0000-0000-00000000040e,40GP,9.6,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003581,00000000-0000-0000-0000-00000000040e,40RF,12.7,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-003582,00000000-0000-0000-0000-00000000040e,20GP,28.7,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003583,00000000-0000-0000-0000-00000000040e,20GP,8.1,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003584,00000000-0000-0000-0000-00000000040e,40HC,30.2,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003585,00000000-0000-0000-0000-00000000040e,40HC,9.0,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-003586,00000000-0000-0000-0000-00000000040e,40GP,23.0,inbound,00000000-0000-0000-0000-00000000012f,normal,hazardous,True
SYN-CONT-003587,00000000-0000-0000-0000-00000000040e,40HC,29.2,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-003588,00000000-0000-0000-0000-00000000040e,40HC,23.5,inbound,00000000-0000-0000-0000-00000000012f,normal,reefer,True
SYN-CONT-003589,00000000-0000-0000-0000-00000000040f,40RF,16.5,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003590,00000000-0000-0000-0000-00000000040f,40RF,13.7,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-003591,00000000-0000-0000-0000-00000000040f,40RF,8.9,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003592,00000000-0000-0000-0000-00000000040f,40GP,9.6,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003593,00000000-0000-0000-0000-00000000040f,20GP,28.3,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-003594,00000000-0000-0000-0000-00000000040f,20GP,20.1,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-003595,00000000-0000-0000-0000-00000000040f,40HC,14.4,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-003596,00000000-0000-0000-0000-00000000040f,40HC,13.9,inbound,00000000-0000-0000-0000-00000000012c,high,hazardous,True
SYN-CONT-003597,00000000-0000-0000-0000-00000000040f,40RF,26.5,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003598,00000000-0000-0000-0000-00000000040f,20GP,27.0,inbound,00000000-0000-0000-0000-00000000012d,high,hazardous,True
SYN-CONT-003599,00000000-0000-0000-0000-00000000040f,40GP,30.4,inbound,00000000-0000-0000-0000-00000000012f,high,hazardous,True
SYN-CONT-003600,00000000-0000-0000-0000-00000000040f,40RF,10.5,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003601,00000000-0000-0000-0000-00000000040f,20GP,12.2,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-003602,00000000-0000-0000-0000-00000000040f,20GP,17.8,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003603,00000000-0000-0000-0000-00000000040f,40RF,24.6,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003604,00000000-0000-0000-0000-00000000040f,20GP,25.3,inbound,00000000-0000-0000-0000-00000000012d,high,hazardous,True
SYN-CONT-003605,00000000-0000-0000-0000-00000000040f,40GP,9.0,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003606,00000000-0000-0000-0000-00000000040f,40GP,27.3,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003607,00000000-0000-0000-0000-00000000040f,40GP,18.4,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-003608,00000000-0000-0000-0000-00000000040f,20GP,16.6,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-003609,00000000-0000-0000-0000-00000000040f,20GP,12.1,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-003610,00000000-0000-0000-0000-00000000040f,40HC,8.6,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003611,00000000-0000-0000-0000-00000000040f,20GP,21.5,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003612,00000000-0000-0000-0000-00000000040f,40GP,20.3,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003613,00000000-0000-0000-0000-00000000040f,20GP,23.4,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-003614,00000000-0000-0000-0000-00000000040f,20GP,24.2,inbound,00000000-0000-0000-0000-000000000131,high,hazardous,True
SYN-CONT-003615,00000000-0000-0000-0000-00000000040f,40HC,8.9,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003616,00000000-0000-0000-0000-00000000040f,40GP,16.6,inbound,00000000-0000-0000-0000-000000000130,high,standard,True
SYN-CONT-003617,00000000-0000-0000-0000-00000000040f,20GP,25.3,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-003618,00000000-0000-0000-0000-00000000040f,40GP,20.7,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003619,00000000-0000-0000-0000-00000000040f,20GP,29.1,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-003620,00000000-0000-0000-0000-00000000040f,40RF,14.4,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-003621,00000000-0000-0000-0000-00000000040f,40RF,18.1,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-003622,00000000-0000-0000-0000-00000000040f,40GP,21.8,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-003623,00000000-0000-0000-0000-00000000040f,40RF,18.8,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003624,00000000-0000-0000-0000-00000000040f,40RF,20.1,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-003625,00000000-0000-0000-0000-00000000040f,40GP,14.5,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-003626,00000000-0000-0000-0000-00000000040f,40GP,30.5,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003627,00000000-0000-0000-0000-00000000040f,40HC,17.7,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003628,00000000-0000-0000-0000-00000000040f,40GP,18.3,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-003629,00000000-0000-0000-0000-00000000040f,40GP,10.8,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-003630,00000000-0000-0000-0000-00000000040f,40HC,29.2,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-003631,00000000-0000-0000-0000-00000000040f,40RF,18.4,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003632,00000000-0000-0000-0000-00000000040f,40RF,29.4,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003633,00000000-0000-0000-0000-00000000040f,40HC,15.3,inbound,00000000-0000-0000-0000-00000000012f,high,standard,True
SYN-CONT-003634,00000000-0000-0000-0000-00000000040f,40GP,12.6,inbound,00000000-0000-0000-0000-00000000012d,high,hazardous,True
SYN-CONT-003635,00000000-0000-0000-0000-00000000040f,40GP,12.4,inbound,00000000-0000-0000-0000-000000000131,high,hazardous,True
SYN-CONT-003636,00000000-0000-0000-0000-00000000040f,40HC,20.3,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003637,00000000-0000-0000-0000-00000000040f,40HC,12.8,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-003638,00000000-0000-0000-0000-00000000040f,40RF,10.4,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-003639,00000000-0000-0000-0000-00000000040f,40RF,14.8,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-003640,00000000-0000-0000-0000-00000000040f,40RF,9.1,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003641,00000000-0000-0000-0000-00000000040f,40HC,28.0,inbound,00000000-0000-0000-0000-000000000131,high,hazardous,True
SYN-CONT-003642,00000000-0000-0000-0000-00000000040f,40RF,29.1,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003643,00000000-0000-0000-0000-00000000040f,40GP,8.5,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003644,00000000-0000-0000-0000-00000000040f,40RF,20.8,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003645,00000000-0000-0000-0000-00000000040f,40HC,25.3,inbound,00000000-0000-0000-0000-000000000131,high,hazardous,True
SYN-CONT-003646,00000000-0000-0000-0000-00000000040f,40RF,20.9,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003647,00000000-0000-0000-0000-00000000040f,40GP,15.1,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003648,00000000-0000-0000-0000-00000000040f,40GP,15.1,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-003649,00000000-0000-0000-0000-00000000040f,20GP,25.7,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003650,00000000-0000-0000-0000-00000000040f,20GP,28.7,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003651,00000000-0000-0000-0000-00000000040f,40HC,15.0,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003652,00000000-0000-0000-0000-00000000040f,40GP,29.6,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003653,00000000-0000-0000-0000-00000000040f,20GP,22.0,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003654,00000000-0000-0000-0000-00000000040f,40RF,18.7,inbound,00000000-0000-0000-0000-000000000131,high,reefer,True
SYN-CONT-003655,00000000-0000-0000-0000-00000000040f,40GP,14.8,inbound,00000000-0000-0000-0000-000000000130,high,standard,True
SYN-CONT-003656,00000000-0000-0000-0000-00000000040f,40GP,11.7,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003657,00000000-0000-0000-0000-00000000040f,40RF,11.6,inbound,00000000-0000-0000-0000-000000000130,high,reefer,True
SYN-CONT-003658,00000000-0000-0000-0000-00000000040f,40RF,23.7,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-003659,00000000-0000-0000-0000-00000000040f,40GP,22.9,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-003660,00000000-0000-0000-0000-00000000040f,40RF,10.2,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-003661,00000000-0000-0000-0000-00000000040f,40GP,18.6,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003662,00000000-0000-0000-0000-00000000040f,40GP,21.2,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003663,00000000-0000-0000-0000-00000000040f,40RF,21.2,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003664,00000000-0000-0000-0000-00000000040f,40RF,28.1,inbound,00000000-0000-0000-0000-00000000012f,high,reefer,True
SYN-CONT-003665,00000000-0000-0000-0000-00000000040f,40HC,30.2,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003666,00000000-0000-0000-0000-00000000040f,20GP,11.0,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003667,00000000-0000-0000-0000-00000000040f,40RF,28.6,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-003668,00000000-0000-0000-0000-00000000040f,40GP,14.6,inbound,00000000-0000-0000-0000-00000000012c,high,standard,True
SYN-CONT-003669,00000000-0000-0000-0000-00000000040f,40HC,30.1,inbound,00000000-0000-0000-0000-00000000012f,high,hazardous,True
SYN-CONT-003670,00000000-0000-0000-0000-00000000040f,20GP,28.0,inbound,00000000-0000-0000-0000-00000000012f,high,hazardous,True
SYN-CONT-003671,00000000-0000-0000-0000-00000000040f,40GP,27.2,inbound,00000000-0000-0000-0000-00000000012d,high,standard,True
SYN-CONT-003672,00000000-0000-0000-0000-00000000040f,40HC,28.3,inbound,00000000-0000-0000-0000-00000000012c,high,hazardous,True
SYN-CONT-003673,00000000-0000-0000-0000-00000000040f,40RF,15.2,inbound,00000000-0000-0000-0000-00000000012d,high,reefer,True
SYN-CONT-003674,00000000-0000-0000-0000-00000000040f,20GP,23.8,inbound,00000000-0000-0000-0000-00000000012e,high,standard,True
SYN-CONT-003675,00000000-0000-0000-0000-00000000040f,40RF,30.4,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-003676,00000000-0000-0000-0000-00000000040f,20GP,24.9,inbound,00000000-0000-0000-0000-000000000131,high,standard,True
SYN-CONT-003677,00000000-0000-0000-0000-00000000040f,40RF,22.8,inbound,00000000-0000-0000-0000-00000000012e,high,reefer,True
SYN-CONT-003678,00000000-0000-0000-0000-00000000040f,20GP,27.6,inbound,00000000-0000-0000-0000-000000000130,high,standard,True
SYN-CONT-003679,00000000-0000-0000-0000-00000000040f,20GP,8.4,inbound,00000000-0000-0000-0000-00000000012f,high,hazardous,True
SYN-CONT-003680,00000000-0000-0000-0000-00000000040f,40GP,16.6,inbound,00000000-0000-0000-0000-00000000012c,high,reefer,True
SYN-CONT-003681,00000000-0000-0000-0000-000000000410,40HC,15.6,inbound,00000000-0000-0000-0000-000000000130,normal,reefer,True
SYN-CONT-003682,00000000-0000-0000-0000-000000000410,40RF,17.2,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-003683,00000000-0000-0000-0000-000000000410,40GP,24.2,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-003684,00000000-0000-0000-0000-000000000410,40GP,14.3,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-003685,00000000-0000-0000-0000-000000000410,40RF,28.7,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-003686,00000000-0000-0000-0000-000000000410,40HC,28.2,inbound,00000000-0000-0000-0000-00000000012c,normal,hazardous,True
SYN-CONT-003687,00000000-0000-0000-0000-000000000410,40GP,13.5,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003688,00000000-0000-0000-0000-000000000410,40HC,11.5,inbound,00000000-0000-0000-0000-00000000012d,normal,standard,True
SYN-CONT-003689,00000000-0000-0000-0000-000000000410,20GP,8.2,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-003690,00000000-0000-0000-0000-000000000410,40HC,9.6,inbound,00000000-0000-0000-0000-000000000130,normal,hazardous,True
SYN-CONT-003691,00000000-0000-0000-0000-000000000410,40RF,22.2,inbound,00000000-0000-0000-0000-00000000012e,normal,reefer,True
SYN-CONT-003692,00000000-0000-0000-0000-000000000410,20GP,10.7,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-003693,00000000-0000-0000-0000-000000000410,40GP,28.7,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-003694,00000000-0000-0000-0000-000000000410,40GP,24.2,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-003695,00000000-0000-0000-0000-000000000410,20GP,25.8,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-003696,00000000-0000-0000-0000-000000000410,40GP,24.1,inbound,00000000-0000-0000-0000-00000000012f,normal,standard,True
SYN-CONT-003697,00000000-0000-0000-0000-000000000410,40HC,12.3,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-003698,00000000-0000-0000-0000-000000000410,40RF,21.6,inbound,00000000-0000-0000-0000-00000000012d,normal,reefer,True
SYN-CONT-003699,00000000-0000-0000-0000-000000000410,40RF,14.5,inbound,00000000-0000-0000-0000-000000000131,normal,reefer,True
SYN-CONT-003700,00000000-0000-0000-0000-000000000410,20GP,12.2,inbound,00000000-0000-0000-0000-00000000012c,normal,reefer,True
SYN-CONT-003701,00000000-0000-0000-0000-000000000410,20GP,29.9,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-003702,00000000-0000-0000-0000-000000000410,40GP,20.9,inbound,00000000-0000-0000-0000-00000000012d,normal,hazardous,True
SYN-CONT-003703,00000000-0000-0000-0000-000000000410,20GP,12.2,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-003704,00000000-0000-0000-0000-000000000410,40GP,16.9,inbound,00000000-0000-0000-0000-000000000130,normal,standard,True
SYN-CONT-003705,00000000-0000-0000-0000-000000000410,40HC,17.3,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-003706,00000000-0000-0000-0000-000000000410,40HC,17.6,inbound,00000000-0000-0000-0000-00000000012e,normal,standard,True
SYN-CONT-003707,00000000-0000-0000-0000-000000000410,40GP,8.2,inbound,00000000-0000-0000-0000-000000000131,normal,hazardous,True
SYN-CONT-003708,00000000-0000-0000-0000-000000000410,40HC,25.0,inbound,00000000-0000-0000-0000-00000000012c,normal,standard,True
SYN-CONT-003709,00000000-0000-0000-0000-000000000410,20GP,19.1,inbound,00000000-0000-0000-0000-000000000131,normal,standard,True
SYN-CONT-003710,00000000-0000-0000-0000-000000000410,20GP,25.0,inbound,00000000-0000-0000-0000-00000000012f,normal,hazardous,True
